date,Y,ET,date_raw,DR007（无风险利率）,M2(货币供应量）,制造业PMI（制造业价格水平）,沪深300指数（市场收益率水平）,换手率:沪深300指数（市场波动情况）,标准普尔500指数（全球市场价格水平）,premium,mom_1w,OI,D
2025-07-11,0.964785607077664,-0.3110212903765994,20250711.0,-0.6016177265596162,-0.4535147004733963,-0.5372909579197142,-0.6196913036666897,0.8056507613714206,-0.1732242421079688,0.1475,1.3453,-0.1688683935889884,0.2245248040735988
2025-07-12,,-0.4528857864013157,,,,,,,,,,-0.5231868714113145,0.1615872847251598
2025-07-13,,,,,,,,,,,,-0.2841585711486092,0.1307848919323352
2025-07-14,0.7912057747467928,-0.507690899321271,20250714.0,0.1486600392715724,-0.4535147004733963,-0.5372909579197142,-0.6104435388451165,-0.0027973984769836,-0.1462345635876985,0.089,0.5817,0.1021956946564262,0.0927549562715336
2025-07-15,0.7996164768155375,-0.4104838285908642,20250715.0,0.5413287765290177,-0.4535147004733963,-0.5372909579197142,-0.6059489958024643,-0.2405762690206321,-0.2222100490931104,0.1051,-1.025,0.0165059670473564,0.0682733936906005
2025-07-16,-0.3346699185459247,-0.5425548381653053,20250716.0,0.06802270929906,-0.4535147004733963,-0.5372909579197142,-0.6442981184541616,-0.8112455583253877,-0.1611233079246478,-0.0748,-0.5356,0.051534812910624,0.0475256812875342
2025-07-17,-0.591502389509635,-0.5520913684734098,20250717.0,-0.0114459637173265,-0.4535147004733963,-0.5372909579197142,-0.5560563345448187,-0.6685782359991989,-0.0580049675169005,-0.0895,-0.7988,0.0064045229776082,0.0376269726628385
2025-07-18,-0.5806351234034441,,20250718.0,-0.1937564488725692,-0.4535147004733963,-0.5372909579197142,-0.4782587046122856,-0.2881320431293618,-0.0597511782724675,-0.0148,-0.4277,0.0460278012584278,0.1519530363464271
2025-07-19,,,,,,,,,,,,-0.2604636103629078,0.1088847207239311
2025-07-20,,,,,,,,,,,,-0.4461647760946454,0.0819459747507288
2025-07-21,-0.8142802961402348,-0.341022734876633,20250721.0,-0.3877535035890441,-0.4535147004733963,-0.5372909579197142,-0.3907606220697126,0.2349814720666648,-0.0327614997521972,-0.0147,0.9935,0.4779035114138228,0.0589753439882137
2025-07-22,-1.0798172405968347,-0.3696483520004753,20250722.0,-0.5747386165687797,-0.4535147004733963,-0.5372909579197142,-0.2829239238880863,0.7105392131539612,-0.0204461186339827,-0.0582,3.1667,-0.4869088050698535,0.0961705434931126
2025-07-23,-1.1235844227689464,-0.3406818736889933,20250723.0,-0.4754027752982958,-0.4535147004733963,-0.5372909579197142,-0.2803048016833738,1.3287642765674468,0.1305551588080221,-0.1603,2.6328,-0.0184794144041168,0.1238349104999441
2025-07-24,-1.114012380488425,-0.2230686852301921,20250724.0,0.6149541647647881,-0.4535147004733963,-0.5372909579197142,-0.185660719051405,1.6140989212198242,0.1441572215356054,0.761,5.8157,-0.2072129684830954,0.0966479142484808
2025-07-25,-1.5005119829198987,-0.1531811861100293,20250725.0,1.507808079243025,-0.4535147004733963,-0.5372909579197142,-0.2564093534206405,0.9483180836976092,0.2216338355852767,-0.0713,3.9105,-0.0666429871555011,0.1717186836289016
2025-07-26,,-0.1995292980183457,,,,,,,,,,-0.3394319307970756,0.1235834763943379
2025-07-27,,,,,,,,,,,,-0.5230095550604444,0.0889412573806811
2025-07-28,-0.2571266849005027,,20250728.0,0.6698810417025846,-0.4535147004733963,-0.5372909579197142,-0.2284073802196548,0.2349814720666648,0.2250956218199994,0.0574,2.2757,-0.0964880803103582,0.1578956592942737
2025-07-29,-0.0239460283400112,-0.0588766941092969,20250729.0,0.4793899578544793,-0.4535147004733963,-0.5372909579197142,-0.176024936125429,0.3300930202841236,0.167164314122121,0.1297,0.9747,-0.055009754228524,0.11363524382316
2025-07-30,-0.0590608470852464,-0.0410932979220001,20250730.0,-0.0663728406551229,-0.4535147004733963,-0.5372909579197142,-0.1785470538040419,0.6154276649365018,0.1427786340969969,0.0862,1.5012,-0.3369487140616267,0.1224626811314912
2025-07-31,0.3252290632006538,-0.2074919772844276,20250731.0,0.3613556052860214,-0.4535147004733963,-0.5372909579197142,-0.4231601337872507,0.8532065354801502,0.0707550992489256,0.0585,-3.664,-0.0516754034676954,0.2576087581846388
2025-08-01,0.7992902854395046,-0.3581244234830426,20250801.0,-1.1578984376743302,0.157483310835883,-0.162564956498792,-0.4899639174284033,-0.1454647208031727,-0.239825333030857,0.0882,-3.0078,-0.1081436322558711,0.2115210411510469
