date,ET_mean,ET_var,ET_n,ET_z,ET_ema_hl7
2025-09-28,4.0,0.0,2,1.3490283433040131,-0.19719552144193145
2025-09-29,3.3333333333333335,1.3333333333333333,3,0.4911096859543971,-0.13230460059526786
2025-09-30,3.3333333333333335,0.33333333333333337,3,0.4911096859543971,-0.07353136302372
2025-10-02,3.0,0.0,3,0.06215035727958874,-0.06073978307524301
2025-10-03,3.6666666666666665,0.33333333333333337,3,0.9200690146292049,0.03172730610159893
2025-10-07,3.0,,1,0.06215035727958874,0.03459548072216482
2025-10-08,2.0,1.0,3,-1.2247276287448357,-0.08412891879863818
2025-10-09,1.6666666666666667,0.3333333333333333,3,-1.6536869574196438,-0.23210113468428167
2025-10-10,1.6666666666666667,1.3333333333333335,3,-1.6536869574196438,-0.3661230659270277
2025-10-11,3.0,0.0,3,0.06215035727958874,-0.32574700899707676
2025-10-12,3.5,0.5,2,0.705589350291801,-0.22851637890806417
2025-10-13,2.3333333333333335,2.3333333333333335,3,-0.7957683000700274,-0.28199482005475796
2025-10-14,3.0,1.0,3,0.06215035727958874,-0.24955006905962945
2025-10-15,4.0,1.0,3,1.3490283433040131,-0.09884193411930162
2025-10-16,2.6666666666666665,2.3333333333333335,3,-0.3668089713952196,-0.12410488750331101
2025-10-17,3.6666666666666665,0.33333333333333337,3,0.9200690146292049,-0.025663987510268965
2025-10-18,3.0,1.0,3,0.06215035727958874,-0.01738517204881672
2025-10-19,5.0,,1,2.6359063293284377,0.23275745049642113
2025-10-20,1.3333333333333333,0.33333333333333337,3,-2.082646286094452,0.014469652949512562
2025-10-21,2.3333333333333335,1.3333333333333333,3,-0.7957683000700274,-0.06191661788562314
2025-10-22,2.3333333333333335,1.3333333333333335,3,-0.7957683000700274,-0.13110147000871333
2025-10-23,3.6666666666666665,0.33333333333333337,3,0.9200690146292049,-0.03200096257626652
2025-10-24,2.0,1.0,3,-1.2247276287448357,-0.14444686826779596
2025-10-25,3.3333333333333335,0.33333333333333337,3,0.4911096859543971,-0.08452892225293417
2025-10-26,2.6666666666666665,2.3333333333333335,3,-0.3668089713952196,-0.11114125211602897
2025-10-27,1.3333333333333333,0.33333333333333337,3,-2.082646286094452,-0.2970075300600501
2025-10-28,2.6666666666666665,2.3333333333333335,3,-0.3668089713952196,-0.30358815441729814
2025-10-29,2.3333333333333335,0.33333333333333337,3,-0.7957683000700274,-0.34998909659829075
2025-10-30,2.6666666666666665,0.33333333333333326,3,-0.3668089713952196,-0.3515748128089431
2025-10-31,2.3333333333333335,1.3333333333333333,3,-0.7957683000700274,-0.3934517482761254
