date,ET_mean,ET_var,ET_n,ET_z,ET_ema_hl7
2025-07-30,2.6666666666666665,0.33333333333333337,3,-0.5122612359856601,-0.09073844936039079
2025-07-31,2.6666666666666665,2.3333333333333335,3,-0.5122612359856601,-0.13050420628647097
2025-08-01,2.3333333333333335,1.3333333333333333,3,-0.891542692877977,-0.20229485749633763
2025-08-02,2.0,2.0,2,-1.2708241497702943,-0.3030862210483958
2025-08-03,4.0,1.0,3,1.004864591583609,-0.179717172317079
2025-08-04,3.3333333333333335,0.33333333333333337,3,0.24630167779897463,-0.13953590609371236
2025-08-05,2.6666666666666665,2.333333333333333,3,-0.5122612359856601,-0.1746891652236232
2025-08-06,4.0,0.0,3,1.004864591583609,-0.06344480070993869
2025-08-07,4.333333333333333,0.3333333333333335,3,1.3841460484759258,0.07307361863558762
2025-08-08,3.3333333333333335,0.33333333333333337,3,0.24630167779897463,0.08940978711963014
2025-08-09,4.0,1.0,3,1.004864591583609,0.17573878186498812
2025-08-10,4.333333333333333,0.33333333333333326,3,1.3841460484759258,0.289690811357636
2025-08-11,2.6666666666666665,2.3333333333333335,3,-0.5122612359856601,0.21406898910265387
2025-08-12,3.0,0.0,3,-0.13297977909334274,0.18134394883641702
2025-08-13,4.333333333333333,1.333333333333333,3,1.3841460484759258,0.29476029665380843
2025-08-14,5.0,0.0,3,2.1427089622605604,0.4690067532025979
2025-08-15,3.3333333333333335,1.3333333333333335,3,0.24630167779897463,0.44800780998803735
2025-08-16,3.3333333333333335,0.33333333333333337,3,0.24630167779897463,0.428989131677867
2025-08-17,4.666666666666667,0.33333333333333326,3,1.7634275053682436,0.5548104508627794
2025-08-18,3.3333333333333335,0.33333333333333337,3,0.24630167779897463,0.5257221581369168
2025-08-19,4.0,1.0,3,1.004864591583609,0.5708984749507604
2025-08-20,4.0,0.0,3,1.004864591583609,0.6118149212960255
2025-08-21,3.0,1.0,3,-0.13297977909334274,0.5415926375016581
2025-08-22,2.0,1.0,3,-1.2708241497702943,0.3707119099854752
2025-08-23,4.666666666666667,0.3333333333333335,3,1.7634275053682436,0.5020208817259005
2025-08-24,3.3333333333333335,2.333333333333333,3,0.24630167779897463,0.47791114066050616
2025-08-25,4.0,1.0,3,1.004864591583609,0.5275931275862178
2025-08-26,2.3333333333333335,1.3333333333333333,3,-0.891542692877977,0.3937955033680837
2025-08-27,3.3333333333333335,0.33333333333333337,3,0.24630167779897463,0.3798896953359808
2025-08-28,2.3333333333333335,2.3333333333333335,3,-0.891542692877977,0.2600187851074491
2025-08-29,2.0,3.0,3,-1.2708241497702943,0.11569115343775238
2025-08-30,3.0,4.0,3,-0.13297977909334274,0.09224657916992295
2025-08-31,2.0,1.0,3,-1.2708241497702943,-0.03626265629431944
2025-09-01,2.3333333333333335,2.333333333333333,3,-0.891542692877977,-0.11689755295992983
2025-09-02,2.6666666666666665,0.33333333333333337,3,-0.5122612359856601,-0.1541719254295279
2025-09-03,2.6666666666666665,2.333333333333333,3,-0.5122612359856601,-0.18793203898782104
2025-09-04,3.0,1.0,3,-0.13297977909334274,-0.18275123488737752
2025-09-05,2.6666666666666665,0.33333333333333337,3,-0.5122612359856601,-0.21381680821986634
2025-09-06,3.3333333333333335,4.333333333333333,3,0.24630167779897463,-0.1704377925443011
2025-09-07,2.6666666666666665,2.3333333333333335,3,-0.5122612359856601,-0.2026641459957757
2025-09-08,1.6666666666666667,0.3333333333333333,3,-1.6501056066626114,-0.3391255090295968
2025-09-09,3.6666666666666665,0.33333333333333326,3,0.6255831346912915,-0.24817517459183672
2025-09-10,1.6666666666666667,1.3333333333333335,3,-1.6501056066626114,-0.38034553713107266
2025-09-11,2.0,3.0,3,-1.2708241497702943,-0.4642974598342812
2025-09-12,3.3333333333333335,0.33333333333333337,3,0.24630167779897463,-0.39730415390072793
2025-09-13,4.666666666666667,0.33333333333333326,3,1.7634275053682436,-0.1935965746180589
